7081	Heinz Arndt	Children	Bettina Arndt	Section	4	Bettina Arndt	exact	 *  Arndt's Story: The life of an Australian economist Peter Coleman, Selwyn Cornish, Peter Drake, Bettina Arndt	http://nif.dbpedia.org/wiki/en/Heinz_Arndt?dbpv=2016-10&nif=phrase&char=3932,3945
7082	Ghassan Tueni	Children	Gebran Tueni	Section	1	Gebran Tueni	exact	Born in Beirut on 5 January 1926 to an Greek Orthodox Christian family, Ghassan Tueni was the son of Gebran Tueni	http://nif.dbpedia.org/wiki/en/Ghassan_Tueni?dbpv=2016-10&nif=phrase&char=368,380
7082	Ghassan Tueni	Children	Gebran Tueni	Section	4	Gebran Tueni	exact	Tueni married Nadia Hamadeh in 1954 who died in 1983 after battling cancer for several years. He was predeceased by all three of his children. His son, the MP and journalist, Gebran Tueni	http://nif.dbpedia.org/wiki/en/Ghassan_Tueni?dbpv=2016-10&nif=phrase&char=3168,3180
7082	Ghassan Tueni	Children	Gebran Tueni	Section	3	Gebran Tueni	exact	After his son Gebran Tueni	http://nif.dbpedia.org/wiki/en/Ghassan_Tueni?dbpv=2016-10&nif=phrase&char=2396,2408
7083	Rose Kennedy	Children	Robert F. Kennedy	Abstract	0	Robert F. Kennedy	exact	Countess Rose Elizabeth Fitzgerald Kennedy (July 22, 1890 – January 22, 1995) was an American philanthropist and socialite. She was deeply embedded in the "lace curtain" Irish Catholic community in Boston, where her father was mayor. She was the wife of businessman and investor Joseph P. Kennedy Sr., who was United States Ambassador to the Court of St James's. Their nine children included President John F. Kennedy, Senator Robert F. Kennedy	http://nif.dbpedia.org/wiki/en/Rose_Kennedy?dbpv=2016-10&nif=phrase&char=427,444
7086	Eknath Shinde	Children	Shrikant Shinde	Section	3	Shrikant Shinde	exact	His son Dr Shrikant Shinde	http://nif.dbpedia.org/wiki/en/Eknath_Shinde?dbpv=2016-10&nif=phrase&char=1886,1901
7089	Maud Chaworth	Children	Henry of Grosmont, 1st Duke of Lancaster	Section	3	Henry of Grosmont, 1st Duke of Lancaster	exact	 *  Blanche of Lancaster, (about 1302/05–1380); Maud’s eldest daughter was probably born between 1302 and 1305, and was named after her father’s mother Blanche of Artois. Around 9 October 1316, she married Thomas Wake, 2nd Baron Wake of Liddell. Blanch was about forty-five when Thomas died, and she lived as a widow for more than thirty years. She was one of the executers of her brother Henry’s will when he died in 1361. Blanche outlived all her siblings, dying shortly before 12 July 1380 in her seventies. Born in the reign of Edward I, she survived all the way into the reign of his great grandson Richard II.  *  Henry of Grosmont, 1st Duke of Lancaster	http://nif.dbpedia.org/wiki/en/Maud_Chaworth?dbpv=2016-10&nif=phrase&char=3604,3645
7092	Archibald Glenn	Children	Di Gribble	Section	1	Di Gribble	exact	His first wife was Elizabeth "Betty" née Balderstone, whom he married in 1939. After Betty died in 1988, he married Sue Debenham. His four children included Di Gribble	http://nif.dbpedia.org/wiki/en/Archibald_Glenn?dbpv=2016-10&nif=phrase&char=1158,1168
7093	Maud Chaworth	Children	Eleanor of Lancaster	Section	3	Eleanor of Lancaster	exact	 *  Blanche of Lancaster, (about 1302/05–1380); Maud’s eldest daughter was probably born between 1302 and 1305, and was named after her father’s mother Blanche of Artois. Around 9 October 1316, she married Thomas Wake, 2nd Baron Wake of Liddell. Blanch was about forty-five when Thomas died, and she lived as a widow for more than thirty years. She was one of the executers of her brother Henry’s will when he died in 1361. Blanche outlived all her siblings, dying shortly before 12 July 1380 in her seventies. Born in the reign of Edward I, she survived all the way into the reign of his great grandson Richard II.  *  Henry of Grosmont, 1st Duke of Lancaster, (about 1310–1361); Maud’s only son Henry was usually called Henry of Grosmont to distinguish him from his father. He was one of the great magnates of the fourteenth century, well known and highly respected. He took after his father and was well-educated, literate, and pious; he was a soldier and a diplomat. Henry produced his own memoir "Le Livre de Seyntz Medicines", which was completed in 1354. At one point, Henry of Grosmont was considered to be the richest man in England aside from the Prince of Wales. He emerged as a political figure in his own right within England: he was knighted and represented his father in Parliament. He married Isabella, daughter of Henry, Lord Beaumont. His daughter Blanche was betrothed and eventually married to the son of Edward III, John of Gaunt. In 1361, Henry was killed by a new outbreak of the Black Death, leaving John of Gaunt his inheritance and eventually his title through his daughter Blanche.  *  Maud of Lancaster, Countess of Ulster, (c. 1310 – 5 May 1377). There is some discrepancy as to when Maud died. She married William de Burgh, 3rd Earl of Ulster in 1327. They had one child, Elizabeth de Burgh, who was born 6 July 1332. Eleven months after the birth of their child, Earl William was murdered at “Le Ford” in Belfast, apparently by some of his own men. The countess Maud fled to England with her baby and stayed with the royal family. In 1337, Maud of Lancaster managed to ensure that the Justiciar of Ireland was forbidden to pardon her husband’s killers. She fought for her dower rights and exerted some influence there. She remarried in 1344 to Ralph Ufford and returned to Ireland, where she had another daughter, Maud. After her second husband fell ill in 1346, she again returned to England. Maud of Lancaster died on 5 May 1377.  *  Joan of Lancaster, (about 1312–1345); married between 28 February and 4 June 1327 to John de Mowbray, 3rd Baron Mowbray. John’s father was executed for reasons unknown, and young John was imprisoned in the Tower of London along with his mother Alice de Braose until late 1326. A large part of his inheritance was granted to Hugh Despenser the Younger, who was his future wife’s uncle; however, he was set free in 1327 before the marriage. Joan of Lancaster probably died 7July 1349. Joan and John, 3rd Lord Mowbray had six children.  *  Isabel of Lancaster, Prioress of Amesbury, (about 1317–after 1347); One of the youngest daughters of Maud and Henry, she lived quietly, going on pilgrimages and spending a lot of time alone. She also spent a great deal of time outside the cloister on non-spiritual matters. Her father had given her quite a bit of property, which she administered herself. She owned hunting dogs and had personal servants. She used her family connections to secure privileges and concessions.  *  Eleanor of Lancaster	http://nif.dbpedia.org/wiki/en/Maud_Chaworth?dbpv=2016-10&nif=phrase&char=6468,6489
7094	Martin Crane	Children	Niles Crane	Abstract	0	Niles Crane	exact	Det. Martin "Marty" Crane is a fictional character on the American television show Frasier. He was played by actor John Mahoney. An army veteran and former police officer, he is the father of Frasier and Niles Crane	http://nif.dbpedia.org/wiki/en/Martin_Crane?dbpv=2016-10&nif=phrase&char=204,215
7094	Martin Crane	Children	Niles Crane	Section	5	Niles Crane	exact	 * Noah Crane  * Martin's unnamed grandfather  * Martin's unnamed father  * Martin Crane married to Hester Crane (née Palmer, deceased) and Ronee Crane  * Frasier Crane (son, with Hester) married to Nanette Guzman (daughter-in-law, divorced) and Lilith Sternin (daughter-in-law, divorced)  * Frederick Crane (grandson, with Lilith)  * Niles Crane	http://nif.dbpedia.org/wiki/en/Martin_Crane?dbpv=2016-10&nif=phrase&char=14875,14886
7095	María Cristina Arango Vega	Children	Andrés Pastrana Arango	Abstract	0	Andrés Pastrana Arango	exact	María Cristina Arango Vega is the widow of the 23rd President of Colombia, Misael Pastrana Borrero, and served as First Lady of Colombia from 1970 to 1974. She is also the mother of the 30th President Andrés Pastrana Arango	http://nif.dbpedia.org/wiki/en/María_Cristina_Arango_Vega?dbpv=2016-10&nif=phrase&char=201,223
7097	Ruth Williams Khama	Children	Ian Khama	Section	3	Ian Khama	exact	Two of their sons, Ian and Tshekedi, became prominent politicians in Botswana; Ian Khama	http://nif.dbpedia.org/wiki/en/Ruth_Williams_Khama?dbpv=2016-10&nif=phrase&char=3495,3504
7099	Helen Gamboa	Children	Ciara Sotto	Section	1	Ciara Sotto	exact	Gamboa is the wife of actor-comedian/TV host/politician-senator Tito Sotto and the mother of actress/singer Ciara Sotto	http://nif.dbpedia.org/wiki/en/Helen_Gamboa?dbpv=2016-10&nif=phrase&char=573,584
7106	Alexander Hamilton	Children	John Church Hamilton	Section	8.1	John Church Hamilton	exact	In 1880, his son John Church Hamilton	http://nif.dbpedia.org/wiki/en/Alexander_Hamilton?dbpv=2016-10&nif=phrase&char=82970,82990
7107	Rameshwar Prasad Sinha	Children	Kishori Sinha	Abstract	0	Kishori Sinha	exact	Rameshwar Prasad Sinha (also transliterated as Rameshwar Prasad Singh) was an Indian statesman and a participant in the Indian independence movement. He was a Member of the Constituent Assembly of India which was elected to write the Constitution of India, and served as its first Parliament as an independent nation. He was also a Member of the Legislative Assembly of Bihar. He was famous for his brilliant oratorical skills and his speeches to the masses, both in English and Hindi. He started practising law in 1915, but gave it up in 1921 to take active part in Mahatma Gandhi's non co-operation movement. He was imprisoned twice during the freedom struggle movement.His only daughter Kishori Sinha	http://nif.dbpedia.org/wiki/en/Rameshwar_Prasad_Sinha?dbpv=2016-10&nif=phrase&char=690,703
7108	Dionne Warwick	Children	Damon Elliott	Section	4	Damon Elliott	exact	Her second son, Damon Elliott	http://nif.dbpedia.org/wiki/en/Dionne_Warwick?dbpv=2016-10&nif=phrase&char=39215,39228
7108	Dionne Warwick	Children	Damon Elliott	Section	2.8	Damon Elliott	exact	In 2006, Warwick signed with Concord Records after a fifteen-year tenure at Arista, which had ended in 1994. Her first and only release for the label was My Friends and Me, a duets album containing reworkings of her old hits, very similar in fashion to her 1998 CD "Dionne Sings Dionne". Among her singing partners were Gloria Estefan, Olivia Newton-John, Wynonna Judd and Reba McEntire. The album peaked at #66 on the Top R&B/Hip-Hop Albums chart. The album was produced by her son, Damon Elliott	http://nif.dbpedia.org/wiki/en/Dionne_Warwick?dbpv=2016-10&nif=phrase&char=31267,31280
7108	Dionne Warwick	Children	Damon Elliott	Section	4	Damon Elliott	exact	Dionne Warwick married actor and drummer William David Elliott (1934–1983) (CBS's Bridget Loves Bernie-1972–73) in 1966; they divorced in May 1967. They reconciled and were remarried in Milan, Italy, in August 1967, according to Time. On January 18, 1969, while living in East Orange, New Jersey, she gave birth to her first son, David Elliott. In 1973, her second son Damon Elliott	http://nif.dbpedia.org/wiki/en/Dionne_Warwick?dbpv=2016-10&nif=phrase&char=36067,36080
7109	Anna Nicole Smith	Children	Dannielynn Birkhead	Section	7.1	Dannielynn Birkhead paternity case	partial	(Main article: Dannielynn Birkhead paternity case	http://nif.dbpedia.org/wiki/en/Anna_Nicole_Smith?dbpv=2016-10&nif=phrase&char=15349,15383
7110	Ed Hinton (actor)	Children	Darby Hinton	Abstract	0	Darby Hinton	exact	Edgar Latimer Hinton, Jr., known as Ed Hinton and sometimes as Edward Hinton (March 26, 1919—October 12, 1958), was an American actor known particularly for guest-starring roles on television westerns. He was the father of actor Darby Hinton	http://nif.dbpedia.org/wiki/en/Ed_Hinton_(actor)?dbpv=2016-10&nif=phrase&char=229,241
7110	Ed Hinton (actor)	Children	Darby Hinton	Section	4	Darby Hinton	exact	Hinton and his wife, Marilynn Hinton had three children, Daryn Hinton, Darcy Hinton Cook, and Darby Hinton	http://nif.dbpedia.org/wiki/en/Ed_Hinton_(actor)?dbpv=2016-10&nif=phrase&char=4331,4343
7111	Lord Edward Somerset	Children	Edward Arthur Somerset	Section	2	Edward Arthur Somerset	exact	 *  Robert Henry Somerset (1806–1807)  *  Louisa Isabella Somerset (1807–1888) who died unmarried.  *  Frances Caroline Somerset, later Mrs Theophilus Clive (1808–1890) who married 1840 Theophilus Clive (d. 1875), and had issue 1 son who left descendants.  *  Blanche Somerset, later Mrs Charles Locke (1811–1879) who married 1845, Rev. Charles Courtenay Locke (d. 1848) with no issue,   *  Matilda Elizabeth Somerset, later Mrs Horace Marryat (1815-3 April 1905) (portrait 1843) who married 1842 Horace Marryat, and had issue two sons - Adrian Somerset Marryat (b 1844) and Frederick Marryat (b 1851), and one daughter Ida Horatia Charlotte Marryat (1843–1910) who married 19 September (not November) 1863 (div 1889) Count Gustavus Frederick Bonde (1842–1909), a Swedish nobleman, with issue. The three Marryat children were  painted in 1851-2 in Rome by the young Frederick Leighton. Horace Marryat was a much younger brother of the naval officer and writer Frederick Marryat (1792–1848)  *  Lieutenant-General Edward Arthur Somerset	http://nif.dbpedia.org/wiki/en/Lord_Edward_Somerset?dbpv=2016-10&nif=phrase&char=3899,3921
7112	Ernestine Schumann-Heink	Children	Ferdinand Schumann-Heink	Section	2	Ferdinand Schumann-Heink	exact	On January 11, 1883 in Dresden, Germany, she married Johann Georg Ernst Albert Heink (1854–1933), secretary of the Semperoper, the Saxon State Opera Dresden; this violated the terms of their contracts, and both had their employment abruptly terminated. Heink took a job at the local customs house and was soon transferred to Hamburg. Ernestine remained in Dresden to pursue her career, and eventually rejoined her husband when she secured a position at the Hamburg Opera. She went on to have four children with Heink. One of their children, Ferdinand Schumann-Heink	http://nif.dbpedia.org/wiki/en/Ernestine_Schumann-Heink?dbpv=2016-10&nif=phrase&char=1871,1895
7116	Rana Talia Muhammad Khan	Children	Bakhtiar Rana	Section	5	Bakhtiar Rana	exact	Rana Talia Muhammad Khan had three sons and three daughters. He was the father of Lieutenant General Bakhtiar Rana	http://nif.dbpedia.org/wiki/en/Rana_Talia_Muhammad_Khan?dbpv=2016-10&nif=phrase&char=2760,2773
7117	Ed Hinton (actor)	Children	Daryn Hinton	Section	4	Daryn Hinton	exact	Hinton and his wife, Marilynn Hinton had three children, Daryn Hinton	http://nif.dbpedia.org/wiki/en/Ed_Hinton_(actor)?dbpv=2016-10&nif=phrase&char=4294,4306
7118	Frederick James Eugene Woodbridge	Children	Frederick James Woodbridge	Section	1	Frederick James Woodbridge	exact	He was born on March 26, 1867 in Windsor, Ontario to James Woodbridge and Melissa Ella Bingham. In 1869 his family moved to Kalamazoo, Michigan. In 1885 he enrolled at Amherst College where he studied philosophy and religion under Charles Edward Garman. He graduated from Amherst in 1889 and then he enrolled at the Union Theological Seminary. In 1892 he left Union on a fellowship and went to Germany to study philosophy at the Humboldt University of Berlin. He returned to the United States in 1894. He took a teaching position at the University of Minnesota. He married Helena Belle Adams of Cincinnati, Ohio on June 25, 1895 in Chicago, Illinois. They had a son, Frederick James Woodbridge	http://nif.dbpedia.org/wiki/en/Frederick_James_Eugene_Woodbridge?dbpv=2016-10&nif=phrase&char=1256,1282
7119	Albert Vogel Sr.	Children	Caroline de Westenholz	Section	1	Caroline de Westenholz	exact	His son was Albert Vogel Jr. (1924–1982), who wrote a biography of the Dutch writer Louis Couperus. Albert Vogel Jr. married Elisabeth Henriette van Hasselt (1927). Her daughter from a previous marriage is Caroline de Westenholz	http://nif.dbpedia.org/wiki/en/Albert_Vogel_Sr.?dbpv=2016-10&nif=phrase&char=1675,1697
